class_id,class_name,precision,recall,map50,map50_95
27,coda,0.9647273462295345,0.6571428571428571,0.655,0.604687165775401
28,dynamicCrescendoHairpin,0.9735990889071943,0.7906098219104155,0.7945192729827735,0.7550395881895078
29,dynamicDiminuendoHairpin,0.9666896844824467,0.6784059314179796,0.6932254556924915,0.6474096265670826
30,dynamicF,0.8162713052175082,0.8566219011886812,0.7034423923368252,0.6628067608917017
31,dynamicM,0.998791148420862,0.811544436268498,0.8149959602994503,0.7178352284184022
32,dynamicP,0.8705507040548663,0.7744052502050861,0.6794002215002264,0.6128850593862685
33,dynamicR,0.0,0.0,0.0,0.0
34,dynamicS,0.8675037729275199,0.10265700483091787,0.10273024169454041,0.051240586164282745
35,dynamicZ,0.9316731673013411,0.2753623188405797,0.275,0.1896290188030511
36,fermataAbove,0.9970894935992197,0.861351107683856,0.865,0.816729900782456
37,fermataBelow,0.9980269566080419,0.7725490196078432,0.775,0.7080627339389018
38,fingering0,0.9834217087637952,0.4830409356725146,0.4846115150093808,0.4005528473473479
39,fingering1,0.9289417465924247,0.23922114047287898,0.24402025890035012,0.1681415643843916
40,fingering2,0.951439498471585,0.3301931229392369,0.33457196479014606,0.2581789107488486
41,fingering3,0.9281249523814058,0.3567372225090346,0.34814616029325085,0.2782316697765317
42,fingering4,0.9510791820006661,0.3519340519974635,0.354945945945946,0.27325828046556444
43,fingering5,0.9377239130001092,0.38235294117647056,0.39273131749785184,0.29699579566627615
44,flag128thDown,1.0,0.69876010940065,0.7826602564102564,0.5593540340379269
45,flag128thUp,0.9147612893222102,0.8837209302325582,0.885,0.7795590820943763
46,flag16thDown,0.9953220297214292,0.4118787276341948,0.41487392322239014,0.3618384304050105
47,flag16thUp,0.9943612999528952,0.46043633995441224,0.46494543710649905,0.3928617679197055
48,flag32ndDown,0.9961955578771259,0.42870544090056284,0.425,0.3732845731334258
49,flag32ndUp,0.9858104816175663,0.528719723183391,0.525,0.4433313002394339
50,flag64thDown,0.9387471925044135,0.4746987951807229,0.44772727272727275,0.39271657804343557
51,flag64thUp,0.9811604090021718,0.7671641791044777,0.7649610894941634,0.6632916884180997
52,flag8thDown,0.9984165724008224,0.5626514125698916,0.5649970026605496,0.49575372676871793
53,flag8thUp,0.9882850239256947,0.4777411287888587,0.4749946101392172,0.40144322137101385
54,keyFlat,0.970885271092719,0.9342627844782088,0.9264067378074823,0.8971503426196161
55,keyNatural,0.9659020367093156,0.4942713567839196,0.4945043551144228,0.4226196997690856
56,keySharp,0.9863213742173159,0.9795358600853591,0.9628082037488557,0.9520283885345362
57,keyboardPedalPed,0.9982312610511566,0.8609731876861966,0.865,0.8448579423682764
58,keyboardPedalUp,0.9983567872124548,0.9515586454361965,0.9548145665146378,0.9381143839421572
59,ledgerLine,0.0,0.0,0.0,0.0
60,noteheadBlackInSpace,0.9959248539131432,0.779202706580748,0.7727856693284612,0.7192323079967071
61,noteheadBlackOnLine,0.9965412185821598,0.7908886524633852,0.7935659678363781,0.7364364917751989
62,noteheadDoubleWholeInSpace,0.9419838635725093,0.8412698412698413,0.8434375000000001,0.7421813357993321
63,noteheadDoubleWholeOnLine,0.9096229744415196,0.8708133971291866,0.8737497291749601,0.7653461930285472
64,noteheadHalfInSpace,0.997479916468255,0.8163000662320912,0.8142302754640949,0.7489392522745724
65,noteheadHalfOnLine,0.9975778314373026,0.8015146116473001,0.8043592956174331,0.7380497631639545
66,noteheadWholeInSpace,0.9959462453370296,0.8531346605471652,0.8540252060873652,0.7983352934362234
67,noteheadWholeOnLine,0.9959371993784787,0.8728457082421941,0.8741277626385018,0.8169495034944847
68,ornamentMordent,0.9880205725311165,0.3927591985092583,0.3948809523809524,0.34788078642871567
69,ornamentTrill,0.9949531073408162,0.6620087336244541,0.6649868247694335,0.6042658761883202
70,ornamentTurn,0.8846882519789382,0.4177215189873418,0.41500000000000004,0.37805620069040863
71,ornamentTurnInverted,1.0,0.7630324598462296,0.8150000000000001,0.6399105508870215
72,ottavaBracket,0.9089206164694613,0.1418900861833797,0.15209151959151962,0.0998233073794779
73,repeatDot,0.7792614812484553,0.36613475177304966,0.36290104568394443,0.17927911148087566
74,rest128th,0.9849993248172371,0.9481865284974094,0.9386845528455284,0.927231692185768
75,rest16th,0.9994061807808746,0.8532984870449395,0.8549997602320953,0.8121443831017553
76,rest32nd,0.9998480588013366,0.9502517582034596,0.9549908775294176,0.91914221518213
77,rest64th,0.9996679801475672,0.9436437386726504,0.9449643314432049,0.9352181557414048
78,rest8th,0.9982329623381075,0.801017401066517,0.8049936387881736,0.7466799339662356
79,restDoubleWhole,0.0,0.0,0.0,0.0
80,restHBar,0.883509667261656,0.9331790859539553,0.965442210935991,0.7640757763536606
81,restHalf,0.9509418192155297,0.5729210402825459,0.5748746557583777,0.45170716644477793
82,restQuarter,0.9989095849185243,0.8891528319009235,0.8849937059497732,0.8227212082741078
83,restWhole,0.9552688339973637,0.7209783214042614,0.7246555353916778,0.5806376893988892
84,segno,0.9899671955881383,0.9887640449438202,0.985,0.9682462837004767
85,slur,0.9875364289615047,0.6274424741969886,0.6249180385578437,0.5959105399121677
86,staff,0.9912166345398423,0.9134049440847557,0.9149585517156433,0.8976927010964374
87,stringsDownBow,0.9938863625576417,0.721958925750395,0.725,0.6398016329439322
88,stringsUpBow,0.9915265869312678,0.4810344827586207,0.4849642857142857,0.4238938044417718
89,tie,0.9711104382384652,0.38785769528228925,0.3846840182772019,0.3310974578471361
90,timeSig0,0.9582501485251544,0.8823529411764706,0.885,0.7866500000000001
91,timeSig1,0.9982605111454773,0.5875,0.585,0.48904398050050507
92,timeSig2,0.9979287916992218,0.909507722007722,0.905,0.8469261251236467
93,timeSig3,0.9986183689185192,0.8818884120171674,0.8848514631814766,0.8373906978671022
94,timeSig4,0.9990803734443959,0.952451488347721,0.9545652110842515,0.9075498360775281
95,timeSig5,0.2377458176748076,0.8127962085308057,0.20096292296616275,0.18057895371567687
96,timeSig6,0.36874464384026623,0.775811209439528,0.2933209647495361,0.26955420985654366
97,timeSig7,0.9832764558634783,0.515,0.515,0.45746748352042843
98,timeSig8,0.9993084285358911,0.8954326923076923,0.895,0.8344734859932015
99,timeSig9,0.9898531412852073,0.8955223880597015,0.895,0.8176823098802947
100,timeSigCommon,0.9993572923028118,0.9976097183336782,0.995,0.9905623268610313
101,timeSigCutCommon,0.9979148534650115,0.9635036496350365,0.965,0.9432130210334535
102,tuplet1,0.8255531659054857,0.3684210526315789,0.37839285714285714,0.17076661255411257
103,tuplet2,0.9447017089582423,0.4717741935483871,0.4747457627118644,0.3884484130194306
104,tuplet3,0.9952367062115163,0.7439423269474668,0.7449187807770702,0.715582027406757
105,tuplet4,0.9566677803729743,0.7596899224806202,0.7630594834418983,0.6105543766920035
106,tuplet5,0.951936902756807,0.69140625,0.6927989120777583,0.5790584051327909
107,tuplet6,0.9801084869087556,0.7589784517158819,0.7548934893706699,0.6972024727938473
108,tuplet7,0.9533712975200446,0.3835616438356164,0.407356009706016,0.2978743460221954
109,tuplet8,0.0,0.0,0.0,0.0
110,tuplet9,0.7662067736363741,0.05831816618820143,0.07100000000000001,0.057300000000000004
111,tupletBracket,0.9778619320425662,0.36768418636676614,0.3649577982523727,0.3309779204360644
