class_id,class_name,precision,recall,map50,map50_95
68,ornamentMordent,0.9791603637516006,0.6712225561475579,0.6917942807326783,0.6076071319640085
69,ornamentTrill,0.973117343194664,0.925764192139738,0.9239444413335014,0.8316481651083564
70,ornamentTurn,0.9403839574013209,0.5443037974683544,0.545,0.502737676147245
71,ornamentTurnInverted,1.0,0.0,0.5330780893824372,0.44982214405964405
72,ottavaBracket,0.8433203499641689,0.045813586097946286,0.06669553776463767,0.03903184042291693
73,repeatDot,0.7946296959368395,0.41911347517730496,0.41150567273382466,0.19985527593651384
74,rest128th,0.99015259650875,0.9352331606217616,0.9298944024725273,0.9177138458455095
75,rest16th,0.999203334325212,0.9404822671866386,0.9449976100690759,0.8935696033988764
76,rest32nd,0.9995110538114587,0.9763176895306859,0.9749299413009066,0.9447437772273657
77,rest64th,0.9980766223937315,0.9962889445067749,0.9949791901500041,0.9813923681184464
78,rest8th,0.9997097385985628,0.9183904013471793,0.9149995372414321,0.8471003475869271
79,restDoubleWhole,0.0,0.0,0.0,0.0
80,restHBar,0.5700572573133716,0.9622549019607843,0.9173184341544807,0.4900555489824396
81,restHalf,0.9716860920961632,0.546420015312801,0.5449430656030284,0.4423472276516135
82,restQuarter,0.9997426658094789,0.8986808740002664,0.8949964406353439,0.8387339072615088
83,restWhole,0.9590499281077549,0.6994544254450197,0.6928824420767303,0.5731732367431037
84,segno,0.9921105276714614,0.9662921348314607,0.965,0.9180089059304175
85,slur,0.9824344829058611,0.6668835746434575,0.6646859945612935,0.6283278043340782
86,staff,0.9877051039666126,0.8782449428456367,0.8744863225814961,0.8004311413758461
87,stringsDownBow,0.9989394081181795,0.9004739336492891,0.905,0.7953028161867658
88,stringsUpBow,0.9910706674634068,0.8896551724137931,0.885,0.7742168142050253
89,tie,0.9696322061259782,0.3355733499330353,0.33490922005753604,0.2858420750913389
90,timeSig0,0.9405265543539543,0.5294117647058824,0.525,0.4718333333333334
91,timeSig1,0.9921002300607827,0.7135567357264828,0.7122570457932209,0.5800954551481895
92,timeSig2,0.9921155590892896,0.9609073359073359,0.9648875360947003,0.8829373901750589
93,timeSig3,0.9968265955953967,0.9447210300429184,0.9448672749301468,0.8820421886660912
94,timeSig4,0.9966790538578092,0.9646395277477425,0.9644112249470784,0.9062419019635481
95,timeSig5,0.9928507237112136,0.5059241706161137,0.5223036199799247,0.47152135540845874
96,timeSig6,0.9941651762265401,0.8988621997471555,0.8937455823054785,0.8246420397704007
97,timeSig7,0.996398411516338,0.865,0.865,0.7741141602388374
98,timeSig8,0.9988642198852291,0.9368990384615384,0.935,0.8643508133489123
99,timeSig9,0.9909676658791945,0.9582089552238806,0.9550000000000001,0.8779714435553713
100,timeSigCommon,0.9994201087619367,0.9976628018880894,0.995,0.9856252327147745
101,timeSigCutCommon,0.9951624955670901,0.9440389294403893,0.9450000000000001,0.8963826375301972
102,tuplet1,1.0,0.0,0.0003676470588235294,0.00033088235294117646
103,tuplet2,0.956493898022502,0.35460374419797025,0.3632068965517241,0.2947590609900472
104,tuplet3,0.9927604679760905,0.8863894266070356,0.884716651147426,0.8345017322928001
105,tuplet4,0.9657274280561925,0.3276604511604777,0.3419498327759197,0.25771215960809235
106,tuplet5,0.9119831685092122,0.1619191004043647,0.29926098143343327,0.23451371009176372
107,tuplet6,0.9759996467964767,0.8379888268156425,0.834664370063286,0.7645915341523846
108,tuplet7,1.0,0.0,0.005,0.0045
109,tuplet8,0.0,0.0,0.0,0.0
110,tuplet9,0.0,0.0,0.0,0.0
111,tupletBracket,0.9293080450353469,0.41278402570576084,0.41450538134405923,0.357275611875876
